51
-47.160633, -49.139344, 9.316940
-33.970588, -48.237705, 6.917047
-25.011312, -48.838798, 9.016393
-11.323529, -49.439891, 9.630358
1.368778, -49.139344, 8.175586
14.061086, -49.740437, 8.149028
26.255656, -48.838798, 6.092802
34.468326, -49.139344, 7.818170
46.165158, -48.538251, 6.917047
49.151584, -40.724044, 5.293967
48.653846, -32.008197, 5.972851
48.653846, -23.292350, 4.986441
49.151584, -14.275956, 5.234879
48.404977, -7.062842, 4.230769
49.400452, -0.450820, 5.794560
49.400452, 7.663934, 5.483356
48.156109, 15.177596, 4.489709
49.400452, 22.691257, 7.859923
49.151584, 32.909836, 5.234879
48.902715, 41.625683, 4.986441
46.662896, 47.937158, 6.477564
44.671946, 10.068306, 11.203127
33.721719, 10.368852, 11.447964
23.269231, 10.669399, 11.960815
12.070136, 10.068306, 8.959276
0.373303, -43.128415, 11.745066
-0.124434, -32.909836, 10.822534
-1.119910, -23.292350, 8.715847
-1.368778, -15.478142, 9.071181
-43.925339, 45.232240, 6.221719
-38.450226, 44.631148, 8.218167
-28.495475, 44.631148, 7.986453
-48.156109, 40.122951, 10.822534
-48.404977, 31.407104, 10.221609
-48.653846, 21.188525, 6.952771
-43.676471, 16.079235, 5.633801
-39.943439, 14.877049, 8.218167
-32.228507, 13.975410, 8.104340
-25.260181, 13.674863, 7.520310
-20.780543, 44.931694, 3.840375
-23.766968, 29.603825, 6.228974
4.355204, 38.319672, 10.718226
-36.708145, -2.254098, 3.046317
-32.228507, -17.281421, 2.488688
-41.187783, -29.904372, 3.119566
-22.024887, -19.986339, 2.754005
-19.536199, -7.363388, 3.627588
-29.490950, -28.401639, 2.989894
-18.291855, -29.002732, 3.452578
-45.667421, -9.467213, 3.598937
-11.572398, 7.363388, 3.653056
